vendor_account_nb,Max_final_score_date,Min_data_clctn_start_date,NM1_discount_pc,NM1_score_qt,NM1_channel_cd,NM1_rate_state_abbr_nm
96725233,2020-12-29,2020-07-23,35,93,EA,MS
67181126,2020-12-29,2020-08-06,25,144,EA,MS
45979682,2020-12-29,2020-08-06,29,131,EA,MS
32223719,2021-01-04,2020-08-21,31,121,EA,MS
76324874,2021-01-04,2020-08-21,25,147,EA,MS
99469044,2021-01-05,2020-09-29,28,143,EA,MS
19624487,2021-01-05,2020-06-16,28,140,EA,MS
91511917,2021-01-05,2020-08-28,25,153,EA,MS
55160225,2021-01-06,2020-08-21,25,152,EA,MS
42722696,2021-01-12,2020-07-15,25,152,EA,MS
78272917,2021-01-12,2020-09-17,32,98,EA,MS
22114926,2021-01-12,2020-09-17,40,23,EA,MS
96350823,2021-01-12,2020-08-04,35,93,EA,MS
11795975,2021-01-12,2020-08-10,25,153,EA,MS
47039634,2021-01-12,2020-08-10,32,94,EA,MS
69059983,2021-01-20,2020-08-07,29,129,EA,MS
91020914,2021-01-20,2020-08-07,31,120,EA,MS
28904736,2021-01-20,2020-08-20,0,998,EA,MS
95008255,2021-01-25,2020-09-24,29,132,EA,MS
26608118,2021-01-28,2020-08-26,40,55,EA,MS
47088178,2021-01-28,2020-08-26,40,27,EA,MS
17505453,2021-02-09,2020-08-19,0,998,EA,MS
49758275,2020-09-29,2020-09-16,0,0,EA,MS
25728850,2021-02-11,2020-10-01,31,124,EA,MS
60215609,2021-02-15,2020-09-04,28,141,EA,MS
48468887,2021-02-15,2020-09-04,28,135,EA,MS
91009946,2021-02-23,2020-09-30,21,162,EA,MS
48459619,2021-02-23,2020-09-02,0,998,EA,MS
98861986,2021-02-25,2020-10-16,40,45,EA,MS
14897886,2021-02-26,2020-10-29,35,72,EA,MS
11466138,2021-02-25,2020-09-11,31,112,EA,MS
22024463,2021-03-04,2020-11-16,40,40,EA,MS
71220732,2021-03-04,2020-11-16,32,97,EA,MS
54855670,2020-09-23,2020-09-21,0,0,EA,MS
17188320,2021-01-26,2020-06-10,21,156,IA,MS
51427445,2020-10-23,2020-07-28,21,158,EA,MS
42040541,2020-12-01,2020-11-04,0,0,EA,MS
28427522,2020-11-03,2020-07-09,28,138,EA,MS
10158889,2020-11-03,2020-07-09,12,172,EA,MS
59811736,2020-11-10,2020-06-18,21,157,EA,MS
37786093,2020-11-20,2020-07-10,25,152,EA,MS
54392343,2020-11-12,2020-07-14,35,82,EA,MS
83077577,2020-10-19,2020-06-09,0,0,IA,MS
74221492,2020-10-20,2020-06-09,28,135,IA,MS
35192904,2020-10-27,2020-06-08,21,157,EA,MS
74674521,2020-12-14,2020-06-08,40,46,IA,MS
42343534,2020-11-19,2020-06-08,40,37,EA,MS
94002702,2020-11-19,2020-07-10,32,98,EA,MS
67534328,2020-10-23,2020-06-09,28,140,IA,MS
78604200,2020-10-23,2020-06-11,31,123,EA,MS
18363985,2020-10-26,2020-06-12,12,170,EA,MS
91843083,2020-10-28,2020-06-16,29,125,EA,MS
67558559,2020-10-28,2020-06-16,25,150,EA,MS
10101879,2020-10-28,2020-06-16,35,68,EA,MS
90807105,2020-10-28,2020-06-16,35,64,EA,MS
36919167,2020-10-29,2020-06-17,28,139,EA,MS
42486435,2020-11-10,2020-06-19,25,147,EA,MS
15413040,2020-11-10,2020-06-19,25,153,EA,MS
89416170,2020-11-04,2020-06-23,32,111,EA,MS
89859632,2020-11-13,2020-06-25,25,151,IA,MS
14665353,2020-11-16,2020-07-02,35,73,EA,MS
57230678,2020-11-20,2020-07-08,25,149,EA,MS
48586084,2020-12-03,2020-07-13,25,154,EA,MS
33978004,2020-12-01,2020-07-15,12,168,EA,MS
31877325,2020-12-07,2020-07-16,28,137,IA,MS
13263743,2020-12-03,2020-07-21,0,998,EA,MS
88580584,2020-12-07,2020-08-05,31,114,EA,MS
59100011,2020-12-07,2020-07-23,25,145,IA,MS
91281434,2020-12-15,2020-07-24,12,172,EA,MS
14469109,2020-12-15,2020-07-24,10,0,EA,MS
34208418,2020-12-16,2020-07-24,29,127,EA,MS
76278903,2020-12-16,2020-07-24,32,104,EA,MS
92942361,2020-12-18,2020-07-24,40,53,IA,MS
19639079,2020-12-18,2020-07-24,25,146,IA,MS
72277001,2020-12-18,2020-07-24,35,65,IA,MS
39756987,2020-12-18,2020-07-24,40,52,IA,MS
73199749,2020-12-09,2020-07-27,12,172,EA,MS
26076727,2020-12-09,2020-07-27,25,151,EA,MS
67418167,2020-12-15,2020-07-28,29,130,IA,MS
61490717,2020-12-15,2020-07-28,29,125,IA,MS
64317417,2020-12-15,2020-07-28,31,117,IA,MS
31583893,2020-12-15,2020-07-28,28,142,IA,MS
56355300,2020-09-01,2020-07-29,0,0,EA,MS
48964316,2020-09-01,2020-07-29,0,0,EA,MS
87929691,2020-12-14,2020-07-29,35,76,IA,MS
49846532,2020-12-15,2020-07-31,35,90,EA,MS
17519488,2021-01-05,2020-07-31,21,163,EA,MS
81739368,2020-12-29,2020-08-03,5,182,EA,MS
88311303,2020-12-22,2020-08-03,25,153,EA,MS
10503159,2020-12-16,2020-08-03,32,106,EA,MS
44255301,2020-12-29,2020-08-04,28,141,EA,MS
73008076,2020-12-29,2020-08-04,21,157,EA,MS
29006827,2021-01-15,2020-08-05,0,997,IA,MS
58443901,2020-12-18,2020-08-05,28,134,EA,MS
77023520,2020-12-29,2020-08-06,25,149,EA,MS
32964610,2020-12-29,2020-08-06,28,140,EA,MS
70889247,2020-12-21,2020-08-06,2,214,EA,MS
93033896,2020-12-23,2020-08-06,31,117,EA,MS
52864862,2020-12-29,2020-08-07,29,132,EA,MS
18669530,2021-02-03,2020-08-07,25,148,EA,MS
23829753,2021-02-03,2020-08-07,29,126,EA,MS
23554956,2021-01-12,2020-08-14,25,145,IA,MS
26252155,2020-12-28,2020-08-11,25,151,EA,MS
72829790,2020-12-28,2020-08-11,21,155,EA,MS
88304843,2020-12-28,2020-08-11,28,143,EA,MS
24099619,2020-12-28,2020-08-11,21,156,EA,MS
87140972,2021-01-27,2020-08-13,28,141,EA,MS
77915686,2021-01-27,2020-08-13,25,147,EA,MS
29927396,2021-01-12,2020-08-14,25,150,EA,MS
93516452,2021-03-03,2020-08-15,31,115,EA,MS
86195688,2021-01-15,2020-08-17,0,997,EA,MS
54556013,2020-12-31,2020-08-18,31,119,EA,MS
48530749,2021-01-04,2020-08-19,28,135,EA,MS
99064525,2021-01-05,2020-08-20,21,163,EA,MS
54350858,2021-01-12,2020-08-24,21,162,IA,MS
78960681,2021-01-12,2020-08-24,29,125,IA,MS
14392506,2021-01-11,2020-08-27,28,141,EA,MS
51053715,2021-01-14,2020-08-27,32,110,EA,MS
98463930,2021-01-14,2020-08-28,25,153,EA,MS
66776674,2021-01-12,2020-08-28,21,161,IA,MS
28776451,2021-01-12,2020-08-28,28,140,EA,MS
18868938,2021-01-12,2020-08-29,32,100,EA,MS
95619132,2021-01-12,2020-08-30,29,133,EA,MS
16800869,2021-01-12,2020-08-31,28,141,EA,MS
48889000,2021-01-12,2020-09-02,28,137,EA,MS
79340623,2021-01-21,2020-09-02,29,129,EA,MS
97861213,2021-01-21,2020-09-02,25,153,EA,MS
28786129,2021-01-20,2020-09-02,40,52,EA,MS
61160698,2021-01-20,2020-09-03,0,998,EA,MS
49091379,2021-01-22,2020-09-04,0,998,IA,MS
60274351,2021-01-14,2020-09-04,25,148,EA,MS
26330738,2021-01-14,2020-09-04,29,131,EA,MS
78483248,2021-01-14,2020-09-04,28,142,EA,MS
35898247,2021-01-28,2020-09-08,29,125,IA,MS
47731973,2021-01-20,2020-09-09,25,154,IA,MS
36733373,2021-01-26,2020-09-10,0,998,EA,MS
78091714,2021-01-26,2020-09-10,32,105,EA,MS
22978259,2021-01-29,2020-10-07,35,64,IA,MS
80751052,2021-01-29,2020-10-07,40,61,IA,MS
25315318,2021-01-21,2020-09-11,0,998,EA,MS
71146741,2021-01-21,2020-09-11,25,151,IA,MS
67128006,2021-01-29,2020-09-14,12,172,EA,MS
74965080,2021-01-26,2020-09-15,40,57,IA,MS
95112866,2021-01-26,2020-09-15,31,113,IA,MS
33822118,2021-02-16,2020-09-17,12,174,EA,MS
63735181,2021-01-29,2020-09-19,0,998,EA,MS
77501499,2021-02-02,2020-09-21,21,161,EA,MS
83762316,2021-02-04,2020-09-21,32,95,IA,MS
72058051,2021-02-03,2020-09-24,0,998,EA,MS
30506337,2021-02-05,2020-09-25,35,68,IA,MS
86111570,2021-02-04,2020-09-25,25,152,EA,MS
54139559,2021-02-09,2020-09-26,25,149,IA,MS
21723376,2021-02-12,2020-09-28,31,114,EA,MS
78719310,2021-02-12,2020-09-28,0,998,EA,MS
70665069,2021-02-11,2020-09-30,28,137,IA,MS
16402096,2021-02-24,2020-10-01,29,131,EA,MS
91255151,2021-02-11,2020-10-01,29,133,EA,MS
14213107,2021-02-11,2020-10-01,31,112,EA,MS
40003827,2021-02-11,2020-10-01,32,100,IA,MS
77024386,2021-02-11,2020-10-01,35,67,IA,MS
69003624,2021-02-11,2020-10-01,35,85,EA,MS
50969142,2021-02-15,2020-10-02,21,160,EA,MS
26896569,2021-02-12,2020-10-02,5,183,EA,MS
96841168,2021-02-12,2020-10-02,35,85,EA,MS
20783252,2021-02-22,2020-10-05,28,141,EA,MS
86530136,2021-02-22,2020-10-06,28,135,EA,MS
39980447,2021-02-23,2020-10-09,10,0,EA,MS
93494997,2021-02-25,2020-10-15,25,145,EA,MS
17367117,2021-02-25,2020-10-15,35,81,EA,MS
16636706,2021-02-26,2020-10-16,12,168,IA,MS
46519100,2021-03-02,2020-10-19,40,53,EA,MS
52713147,2021-03-02,2020-11-23,25,146,EA,MS
58119251,2020-11-16,2020-11-13,0,0,EA,MS
76023846,2020-11-20,2020-11-16,0,0,EA,MS
27185671,2020-12-10,2020-12-08,0,0,EA,MS
51710741,2020-12-29,2020-07-24,25,144,EA,TN
62034208,2021-01-12,2020-07-07,29,126,EA,TN
12183471,2021-01-12,2020-06-20,28,138,EA,TN
57250599,2021-01-12,2020-10-14,32,104,EA,TN
65405183,2021-01-26,2020-07-03,29,125,EA,TN
72804085,2021-01-26,2020-10-02,21,158,EA,TN
58016358,2021-01-26,2020-10-02,25,145,EA,TN
17083575,2021-01-29,2020-09-15,0,998,EA,TN
78788648,2021-02-03,2020-10-11,0,0,EA,TN
94550875,2021-02-03,2020-10-11,0,0,EA,TN
69970150,2021-02-05,2020-08-23,15,0,EA,TN
88017926,2021-02-05,2020-08-23,15,0,EA,TN
40280278,2021-02-09,2020-09-28,32,109,EA,TN
17413290,2021-02-09,2020-09-16,32,111,EA,TN
99991218,2021-02-11,2020-07-27,28,135,EA,TN
81828779,2021-02-16,2020-07-21,28,139,EA,TN
30195880,2021-02-17,2020-06-22,32,106,EA,TN
34134455,2021-02-24,2020-10-01,31,117,EA,TN
36521915,2021-02-25,2020-10-09,40,51,EA,TN
69305596,2021-02-26,2020-08-19,40,58,EA,TN
16508241,2021-03-02,2020-11-30,28,139,EA,TN
85234851,2021-03-04,2020-08-05,32,110,EA,TN
87275304,2021-03-04,2020-08-05,25,146,EA,TN
59503072,2020-10-13,2020-07-08,0,0,EA,TN
15815157,2020-10-05,2020-06-15,28,141,EA,TN
65880678,2020-10-16,2020-06-30,28,143,EA,TN
75690763,2020-10-23,2020-06-11,0,0,EA,TN
10757643,2021-01-22,2020-06-25,21,156,EA,TN
47773456,2020-08-17,2020-08-13,0,0,EA,TN
22980260,2021-02-15,2020-09-24,31,120,EA,TN
65667743,2020-12-15,2020-07-20,32,110,EA,TN
26667578,2021-01-15,2020-08-24,0,997,EA,TN
26344969,2020-12-09,2020-07-09,32,96,EA,TN
35558014,2020-12-29,2020-09-23,0,998,EA,TN
34810870,2021-01-26,2020-08-20,31,123,EA,TN
72325261,2021-02-26,2020-09-15,35,72,EA,TN
29588912,2020-10-30,2020-10-28,0,0,EA,TN
72833131,2020-11-05,2020-06-16,21,162,EA,TN
17720584,2020-11-05,2020-06-16,28,143,EA,TN
41462675,2020-10-20,2020-06-09,31,123,EA,TN
55444901,2020-10-20,2020-06-09,12,174,EA,TN
89989298,2021-01-12,2020-06-09,28,135,EA,TN
20714042,2020-12-23,2020-07-07,29,131,EA,TN
47781047,2020-12-29,2020-08-24,40,30,IA,TN
79434579,2020-12-29,2020-08-24,25,144,IA,TN
69895396,2020-12-07,2020-07-27,28,139,EA,TN
15627813,2020-12-01,2020-08-27,32,98,IA,TN
72067075,2020-09-15,2020-09-15,0,0,EA,TN
18501595,2021-01-14,2020-09-01,28,140,IA,TN
63855812,2021-01-14,2020-08-14,25,153,EA,TN
31657258,2021-03-02,2020-07-15,25,148,IA,TN
41873599,2020-11-16,2020-06-10,0,0,EA,TN
44649420,2020-10-01,2020-09-30,0,0,EA,TN
58674894,2020-09-10,2020-09-08,0,0,EA,TN
62431857,2020-11-30,2020-07-24,25,151,EA,TN
46876023,2020-11-30,2020-07-01,25,153,EA,TN
30502490,2020-12-04,2020-08-21,40,39,IA,TN
78102513,2020-12-22,2020-07-28,25,144,EA,TN
53884847,2021-02-16,2020-09-15,25,153,EA,TN
87770607,2021-02-12,2020-06-09,35,90,IA,TN
90761729,2020-10-21,2020-10-20,0,0,EA,TN
20973762,2020-10-21,2020-10-20,0,0,EA,TN
62124056,2021-03-04,2020-09-28,0,998,EA,TN
64221441,2020-11-02,2020-10-30,32,102,EA,TN
32660153,2020-11-25,2020-07-24,25,153,IA,TN
20657735,2020-10-20,2020-06-22,29,127,EA,TN
89658496,2020-10-27,2020-06-09,31,124,EA,TN
44800506,2020-10-27,2020-06-19,0,998,EA,TN
35235847,2020-10-21,2020-06-09,40,62,EA,TN
21455840,2020-10-21,2020-06-09,0,998,EA,TN
76639728,2020-10-21,2020-06-09,29,131,EA,TN
18167243,2020-10-21,2020-06-09,31,121,EA,TN
86045568,2020-10-26,2020-06-10,21,157,EA,TN
64986687,2020-10-22,2020-06-10,21,159,EA,TN
78840183,2020-10-22,2020-06-10,5,181,EA,TN
94961322,2020-11-13,2020-06-11,12,180,IA,TN
34194080,2021-02-05,2020-06-11,31,121,EA,TN
21529619,2020-09-11,2020-08-27,0,0,EA,TN
21429268,2020-10-27,2020-06-13,31,122,EA,TN
19395677,2020-11-03,2020-06-13,31,113,IA,TN
23658522,2020-10-27,2020-06-15,28,137,EA,TN
62580827,2020-10-27,2020-06-15,25,154,EA,TN
41939903,2020-10-29,2020-06-15,31,119,EA,TN
93003668,2020-11-06,2020-06-15,28,142,EA,TN
93433191,2020-11-06,2020-06-15,0,998,EA,TN
77919705,2020-11-10,2020-06-15,29,131,EA,TN
74784004,2020-10-27,2020-06-15,31,124,EA,TN
15555799,2020-10-27,2020-06-15,32,105,EA,TN
95713702,2020-10-27,2020-06-15,32,102,EA,TN
42110420,2020-11-03,2020-06-16,35,65,EA,TN
51543374,2020-10-28,2020-06-16,12,177,EA,TN
59576349,2020-10-30,2020-06-16,21,157,EA,TN
14556506,2020-11-02,2020-06-17,28,137,EA,TN
45208449,2020-11-10,2020-06-17,21,155,EA,TN
21339977,2020-11-19,2020-06-17,28,140,IA,TN
88959025,2020-10-30,2020-06-18,29,132,EA,TN
25322108,2020-11-10,2020-06-19,35,83,IA,TN
82958869,2020-11-09,2020-06-19,32,98,EA,TN
10663671,2020-11-02,2020-06-19,15,0,EA,TN
83642666,2020-11-12,2020-06-22,31,114,EA,TN
47428702,2020-11-10,2020-08-04,40,56,EA,TN
65733900,2020-11-24,2020-06-23,29,131,EA,TN
70826397,2020-11-06,2020-07-29,25,149,EA,TN
63274684,2020-11-10,2020-06-23,21,164,EA,TN
36078775,2020-11-17,2020-06-24,32,98,IA,TN
45464801,2020-11-09,2020-06-25,21,166,EA,TN
72860968,2020-11-13,2020-06-25,29,132,EA,TN
98748328,2020-11-09,2020-06-26,29,129,EA,TN
26547605,2020-11-30,2020-06-26,0,998,EA,TN
77706456,2020-11-20,2020-06-26,25,148,EA,TN
32908747,2020-11-24,2020-06-26,32,110,EA,TN
42781940,2020-11-10,2020-06-29,28,136,EA,TN
84898825,2020-11-24,2020-06-29,35,77,EA,TN
71735346,2020-11-16,2020-06-30,25,149,EA,TN
78106126,2020-11-30,2020-06-30,32,97,EA,TN
88518729,2020-11-13,2020-06-30,0,998,IA,TN
57381423,2021-03-03,2020-06-30,25,144,IA,TN
18574735,2020-11-13,2020-07-01,28,134,IA,TN
59221716,2020-11-23,2020-07-01,21,166,IA,TN
42612946,2020-11-19,2020-07-07,28,141,EA,TN
93933638,2020-11-19,2020-07-07,28,137,IA,TN
64380806,2020-12-01,2020-07-07,29,128,EA,TN
41204911,2020-11-20,2020-07-08,25,153,IA,TN
54866824,2020-11-24,2020-07-09,40,42,IA,TN
60980076,2020-12-08,2020-07-09,29,129,EA,TN
54160242,2020-11-23,2020-07-09,21,159,EA,TN
44256924,2020-11-24,2020-07-09,25,148,IA,TN
58263510,2020-12-08,2020-07-09,12,170,EA,TN
98367045,2020-11-24,2020-07-10,29,130,EA,TN
17213989,2020-11-24,2020-07-10,21,163,EA,TN
92079521,2020-11-24,2020-07-10,0,998,EA,TN
34253981,2020-11-24,2020-07-10,21,164,EA,TN
30211904,2020-12-03,2020-07-10,29,125,EA,TN
51809138,2020-11-25,2020-07-13,31,112,IA,TN
71650990,2020-11-25,2020-07-13,32,104,IA,TN
94830457,2020-12-01,2020-07-13,31,118,EA,TN
19271820,2020-11-30,2020-07-16,32,108,IA,TN
43344002,2020-11-25,2020-07-13,28,140,EA,TN
34359303,2020-11-25,2020-07-13,25,148,EA,TN
48195196,2020-12-01,2020-07-13,15,0,IA,TN
25643250,2020-12-02,2020-07-14,32,110,EA,TN
13456374,2020-12-02,2020-07-14,0,998,EA,TN
32373142,2020-12-01,2020-07-16,32,100,EA,TN
47755502,2020-12-01,2020-07-17,40,60,EA,TN
58548772,2020-12-01,2020-07-17,25,150,EA,TN
39979565,2020-12-03,2020-07-17,31,117,EA,TN
70489699,2020-12-01,2020-07-17,28,137,EA,TN
75662428,2020-12-10,2020-07-17,12,175,IA,TN
38385585,2020-12-01,2020-07-19,12,170,EA,TN
30000221,2020-12-15,2020-07-21,21,156,IA,TN
11100478,2020-12-03,2020-07-21,25,147,EA,TN
76690121,2020-12-03,2020-07-21,35,64,IA,TN
87314695,2020-12-04,2020-07-22,28,139,EA,TN
57551566,2020-12-04,2020-07-22,31,116,EA,TN
86309194,2020-12-15,2020-07-22,31,124,IA,TN
24579885,2020-12-23,2020-07-23,35,68,EA,TN
77375342,2020-12-07,2020-07-27,31,121,EA,TN
52344708,2020-12-15,2020-07-23,32,103,EA,TN
79296837,2020-12-07,2020-07-23,40,40,EA,TN
94441224,2020-12-07,2020-07-23,28,140,EA,TN
43944015,2020-12-15,2020-07-23,29,129,EA,TN
45596703,2020-12-08,2020-07-24,31,117,EA,TN
95846445,2020-12-29,2020-07-24,29,127,IA,TN
82214810,2020-12-08,2020-07-24,21,163,EA,TN
52442951,2020-12-08,2020-07-26,35,77,EA,TN
63015123,2020-12-08,2020-07-26,35,70,EA,TN
88770034,2020-08-25,2020-07-27,0,0,EA,TN
37245777,2020-12-10,2020-07-27,28,142,EA,TN
30491579,2020-12-10,2020-07-27,32,109,EA,TN
61006346,2021-01-05,2020-08-12,35,83,IA,TN
91240785,2020-12-11,2020-07-29,21,157,EA,TN
51212060,2020-12-14,2020-07-29,0,998,IA,TN
23398191,2020-12-16,2020-07-30,29,125,EA,TN
86653415,2021-01-08,2020-07-30,21,166,EA,TN
46486631,2020-12-15,2020-07-31,31,115,EA,TN
37325280,2021-01-12,2020-07-31,25,148,EA,TN
26159923,2020-12-15,2020-07-31,25,144,EA,TN
77171754,2020-12-15,2020-07-31,28,137,IA,TN
98884262,2020-12-15,2020-07-31,32,110,IA,TN
71522919,2020-12-16,2020-08-03,40,27,EA,TN
27810248,2020-12-17,2020-08-04,25,150,EA,TN
33681837,2020-12-17,2020-08-04,25,154,EA,TN
45914904,2020-12-18,2020-08-04,32,98,EA,TN
26444699,2020-12-29,2020-08-04,31,122,EA,TN
31875993,2020-12-18,2020-08-05,21,162,EA,TN
44469616,2020-12-21,2020-08-06,21,159,EA,TN
95890307,2020-12-21,2020-08-06,31,121,EA,TN
68140219,2020-12-22,2020-08-06,40,52,EA,TN
63084811,2021-01-05,2020-08-06,0,998,IA,TN
38846232,2021-01-05,2020-08-06,28,135,IA,TN
45750845,2020-12-21,2020-08-06,31,123,EA,TN
16969248,2020-12-29,2020-08-07,25,148,IA,TN
24122341,2020-12-29,2020-08-07,31,124,IA,TN
50662209,2020-12-29,2020-08-07,25,146,IA,TN
49668242,2020-12-29,2020-08-07,29,127,EA,TN
83683519,2020-12-29,2020-08-10,31,122,EA,TN
77116738,2020-12-23,2020-06-10,12,173,EA,TN
91050110,2020-12-28,2020-08-10,28,140,EA,TN
97315923,2020-12-28,2020-08-10,28,134,EA,TN
28919063,2020-12-28,2020-08-11,28,141,EA,TN
95924817,2020-12-28,2020-06-08,31,121,EA,TN
98187695,2020-12-28,2020-08-11,25,148,EA,TN
22061971,2020-12-29,2020-08-12,32,100,EA,TN
14486407,2020-12-29,2020-08-12,29,127,EA,TN
49410262,2020-12-29,2020-08-12,29,128,IA,TN
44946986,2020-12-29,2020-08-12,0,998,IA,TN
86806972,2020-12-29,2020-08-12,12,171,EA,TN
83315270,2020-08-17,2020-08-13,0,0,EA,TN
71353599,2020-12-29,2020-08-13,28,143,EA,TN
12311124,2021-01-12,2020-08-13,28,140,IA,TN
80869459,2020-12-29,2020-08-14,21,159,IA,TN
66822567,2020-12-29,2020-08-14,21,160,EA,TN
64060482,2020-12-30,2020-08-14,12,170,EA,TN
76806298,2020-08-17,2020-08-14,0,0,EA,TN
38376002,2020-12-29,2020-08-14,0,998,EA,TN
92905656,2020-12-31,2020-08-17,32,108,EA,TN
20934169,2020-12-30,2020-08-17,28,136,EA,TN
48568089,2021-01-12,2020-08-17,40,60,EA,TN
38799710,2021-01-04,2020-08-18,29,133,IA,TN
34066385,2021-01-05,2020-08-18,21,155,EA,TN
43703885,2021-01-04,2020-08-19,29,129,IA,TN
14624748,2021-01-04,2020-08-19,0,298,IA,TN
31958630,2021-01-04,2020-08-19,40,50,IA,TN
31700383,2021-01-04,2020-08-19,28,136,IA,TN
55020460,2021-01-04,2020-08-19,32,108,IA,TN
51291761,2021-01-12,2020-08-19,35,92,EA,TN
44238851,2021-01-05,2020-08-20,28,136,EA,TN
84920560,2021-01-12,2020-10-16,21,158,EA,TN
39496379,2021-01-05,2020-08-21,21,166,EA,TN
36984188,2021-01-20,2020-08-21,31,114,EA,TN
11180810,2021-01-06,2020-08-24,12,176,EA,TN
57189997,2021-01-11,2020-08-24,0,998,EA,TN
82432374,2021-01-06,2020-08-24,25,154,EA,TN
58521514,2021-01-15,2020-08-25,0,997,EA,TN
28563573,2021-01-07,2020-08-25,29,128,EA,TN
69194488,2021-02-02,2020-08-25,31,115,EA,TN
72153634,2021-01-08,2020-08-26,31,118,IA,TN
60396514,2021-01-11,2020-08-27,0,998,EA,TN
96211639,2021-01-11,2020-08-27,0,998,EA,TN
35796855,2021-01-11,2020-08-27,12,168,EA,TN
31235710,2021-01-11,2020-08-27,0,998,EA,TN
41232656,2021-01-12,2020-08-31,12,169,IA,TN
62392521,2020-09-09,2020-08-31,0,0,EA,TN
93697574,2021-01-14,2020-08-31,28,140,EA,TN
24840539,2021-01-12,2020-08-31,32,98,IA,TN
21432752,2021-01-26,2020-09-01,21,165,EA,TN
62480158,2021-01-26,2020-09-01,0,998,EA,TN
62320874,2021-01-12,2020-07-21,32,102,EA,TN
31857809,2021-02-11,2020-09-02,32,98,EA,TN
67687800,2021-01-15,2020-09-03,0,997,EA,TN
94987384,2021-02-15,2020-09-03,28,136,IA,TN
21606947,2021-01-13,2020-09-03,29,129,EA,TN
13467479,2021-01-13,2020-09-03,12,167,EA,TN
96556697,2021-01-13,2020-09-03,25,154,EA,TN
43367740,2021-01-14,2020-09-04,28,142,EA,TN
50314005,2021-02-16,2020-09-04,0,998,EA,TN
88842106,2021-02-16,2020-09-04,0,998,EA,TN
60996901,2021-01-14,2020-09-04,28,135,IA,TN
98709380,2021-01-22,2020-09-04,32,110,EA,TN
78326183,2021-01-22,2020-09-04,32,109,EA,TN
88500140,2021-01-22,2020-09-04,32,100,EA,TN
94420091,2021-01-15,2020-09-05,12,169,EA,TN
41009303,2021-01-15,2020-09-05,25,145,EA,TN
45667833,2021-01-20,2020-09-07,21,159,EA,TN
87039365,2021-01-20,2020-09-07,25,150,EA,TN
71798590,2021-01-20,2020-09-07,0,998,EA,TN
14727172,2021-01-20,2020-09-08,32,110,EA,TN
41246139,2021-01-21,2020-09-08,31,118,EA,TN
28441852,2021-01-20,2020-09-08,29,127,IA,TN
33912075,2021-01-20,2020-09-08,31,122,EA,TN
81712503,2021-01-26,2020-09-08,12,170,IA,TN
26666725,2021-02-25,2020-09-08,32,111,EA,TN
13268073,2021-01-20,2020-09-08,25,149,EA,TN
68255519,2021-01-26,2020-09-09,29,126,EA,TN
78573695,2021-01-20,2020-09-09,32,108,EA,TN
56485423,2021-01-26,2020-09-10,25,145,EA,TN
73456057,2021-02-09,2020-09-10,31,113,EA,TN
13981839,2021-02-16,2020-09-10,0,998,EA,TN
49644597,2021-01-21,2020-09-11,21,161,EA,TN
22757404,2021-02-02,2020-09-14,21,155,IA,TN
13097803,2021-01-26,2020-09-14,35,75,EA,TN
83801389,2021-01-26,2020-09-14,21,156,EA,TN
84669855,2021-01-26,2020-10-27,0,998,EA,TN
47331255,2021-01-26,2020-09-15,40,58,EA,TN
85503647,2021-01-26,2020-09-15,31,121,EA,TN
16946264,2021-01-26,2020-09-15,29,129,EA,TN
32239991,2021-02-02,2020-09-16,15,0,IA,TN
42458802,2021-02-16,2020-09-16,0,998,EA,TN
53643649,2021-01-26,2020-09-16,28,135,IA,TN
95446045,2021-01-26,2020-09-16,31,120,IA,TN
57876337,2021-02-01,2020-09-16,21,159,EA,TN
72282725,2021-02-25,2020-09-17,0,998,IA,TN
74514910,2021-01-27,2020-09-17,28,141,EA,TN
37215108,2021-02-09,2020-09-17,25,149,EA,TN
76113196,2021-01-28,2020-09-18,32,110,EA,TN
88433018,2021-01-28,2020-09-18,35,93,EA,TN
19099545,2021-01-28,2020-09-18,21,155,EA,TN
25908678,2021-01-28,2020-09-18,0,998,EA,TN
55318386,2021-01-29,2020-09-18,25,151,IA,TN
79648223,2021-02-09,2020-09-21,21,159,IA,TN
86637999,2021-02-02,2020-09-22,21,157,IA,TN
99867443,2021-02-02,2020-09-21,25,152,EA,TN
23434978,2021-02-08,2020-09-22,15,0,EA,TN
11776469,2021-02-02,2020-09-22,0,998,EA,TN
24937596,2021-02-04,2020-09-22,2,198,EA,TN
13995960,2021-02-25,2020-09-24,0,998,EA,TN
33870640,2021-02-04,2020-09-25,12,174,IA,TN
16571596,2021-02-02,2020-10-28,5,182,IA,TN
78418460,2021-02-24,2020-09-25,0,998,IA,TN
38721292,2021-02-05,2020-09-26,25,144,EA,TN
69195726,2021-02-09,2020-09-26,0,998,IA,TN
82629146,2021-02-09,2020-09-26,12,171,IA,TN
38805044,2021-02-08,2020-09-27,12,168,EA,TN
52250332,2020-12-14,2020-09-27,0,0,EA,TN
97891071,2021-02-08,2020-09-27,32,103,EA,TN
78725387,2021-02-12,2020-09-28,29,129,IA,TN
10222430,2020-09-30,2020-09-28,0,0,EA,TN
74156894,2021-02-09,2020-09-28,25,144,EA,TN
35405287,2021-02-09,2020-09-28,21,164,EA,TN
34212992,2021-02-16,2020-11-04,25,147,IA,TN
52379509,2021-02-15,2020-10-02,40,45,EA,TN
39429770,2021-02-16,2020-10-02,32,109,IA,TN
